100 9505
47 70 3
96 27 2
19 38 2
30 92 3
18 3 1
89 55 2
42 64 3
51 94 3
8 98 2
60 48 3
6 36 3
32 100 2
37 21 3
32 70 2
82 91 2
62 11 3
26 46 2
54 19 2
32 87 3
35 39 2
8 5 3
62 48 3
50 60 3
4 79 2
26 60 3
40 50 1
98 91 3
29 30 3
2 14 1
78 93 2
1 10 3
85 66 1
15 18 3
8 58 3
35 65 3
88 73 3
90 77 3
98 55 2
84 73 2
21 71 3
31 16 3
85 48 3
28 87 3
13 7 3
50 33 2
16 81 3
81 61 2
95 47 3
65 85 3
1 83 1
96 41 2
93 74 3
57 77 2
2 89 3
52 27 3
42 14 3
19 59 2
13 57 3
84 72 2
59 58 3
76 37 3
72 60 2
41 32 3
18 2 3
93 88 3
68 71 3
50 30 3
29 41 2
55 89 2
46 29 3
26 36 2
76 2 2
16 52 3
68 99 2
72 98 3
63 7 3
57 55 1
70 37 3
13 54 3
28 41 3
45 16 2
92 11 3
66 95 3
5 43 2
37 72 3
38 80 3
16 15 3
2 39 3
80 93 3
98 2 2
38 53 3
47 31 1
48 67 2
24 39 3
98 7 2
31 11 3
90 62 3
52 2 1
58 69 2
7 18 3
40 71 2
33 5 2
84 92 3
93 7 1
59 77 2
24 49 3
26 94 3
54 95 2
52 60 3
54 10 3
12 43 2
14 35 3
17 93 1
42 76 2
80 68 3
55 29 1
35 20 2
58 81 3
36 22 2
16 68 3
46 58 3
37 22 2
45 61 3
45 87 3
48 65 2
45 48 2
99 83 3
24 98 3
9 54 2
75 14 3
56 98 1
69 43 2
93 66 3
20 95 3
89 85 2
49 93 3
67 17 1
68 25 3
5 99 3
86 87 3
46 12 2
27 50 3
93 62 2
49 8 3
64 99 3
31 29 2
94 60 3
99 94 3
98 36 1
41 6 3
18 83 3
2 94 1
15 7 2
75 22 3
67 48 2
21 23 2
98 4 3
55 11 2
56 14 3
54 18 3
51 45 2
62 27 2
96 100 3
50 67 3
95 54 2
55 50 3
58 61 2
80 87 2
49 19 3
28 69 1
16 3 2
17 41 3
44 66 1
93 25 2
76 90 3
79 93 2
34 84 2
61 80 3
63 80 2
66 43 2
53 9 3
29 65 2
33 52 2
92 34 3
91 13 2
41 18 2
41 90 3
40 96 2
65 76 2
70 5 3
94 15 1
63 75 2
59 73 3
13 19 1
61 87 3
15 16 3
17 35 2
6 95 2
61 9 3
71 66 3
99 19 2
6 45 3
80 55 3
19 34 3
42 32 3
24 87 1
26 7 3
81 3 3
35 7 2
50 35 3
92 65 3
68 9 3
81 16 3
13 11 3
83 20 1
70 42 3
45 26 3
12 37 1
60 69 2
8 60 3
82 81 2
78 9 3
95 43 3
49 24 3
88 52 2
49 17 3
85 33 2
29 78 2
82 42 3
12 64 1
59 74 3
33 64 3
86 50 2
97 45 2
11 13 3
83 17 1
36 79 3
25 48 3
92 17 3
73 40 3
30 7 3
79 33 2
79 66 2
26 89 3
67 40 2
60 63 3
88 37 3
63 62 3
82 65 3
1 35 3
76 79 2
46 2 2
76 48 3
32 63 2
18 82 2
6 96 3
20 51 2
83 12 2
50 23 3
65 5 3
98 87 3
65 100 3
79 100 1
67 55 2
66 23 3
59 69 2
42 26 2
25 54 3
5 48 2
78 76 3
74 44 3
25 85 3
40 69 3
86 23 3
44 23 1
35 3 3
21 13 3
34 39 3
85 71 2
19 53 3
15 52 2
14 99 3
69 49 3
37 86 1
87 66 2
19 64 3
64 18 1
77 17 2
64 60 3
32 19 2
50 42 3
83 3 3
45 30 1
4 81 3
98 67 3
69 32 3
10 66 3
63 14 3
83 94 1
36 65 2
48 90 3
95 24 2
6 75 2
60 66 3
50 71 1
99 32 3
61 25 3
97 76 3
91 24 3
4 75 3
19 83 1
88 17 3
83 98 3
20 66 3
78 34 2
25 63 3
50 92 2
11 5 2
59 99 3
92 29 1
1 55 2
50 68 3
78 45 1
33 26 3
82 72 3
16 32 1
15 77 3
99 52 3
32 71 2
88 100 2
83 73 3
70 59 1
19 76 2
73 10 3
5 77 2
87 25 3
76 3 3
3 21 1
18 10 2
98 49 3
46 72 1
6 100 2
81 99 3
64 30 1
10 76 3
82 13 3
96 83 2
79 30 3
7 67 3
94 53 3
88 61 3
73 21 3
38 99 1
79 87 2
24 3 3
53 93 1
49 78 3
80 8 3
84 48 2
24 75 2
37 36 3
80 27 2
42 9 2
37 38 3
34 77 1
91 61 2
53 47 3
78 33 1
21 54 2
33 70 3
70 89 3
93 65 2
78 56 3
46 56 3
43 82 3
18 35 3
86 36 3
83 27 3
17 65 3
61 63 2
65 39 3
71 68 3
11 100 1
86 21 2
51 89 3
12 49 2
78 62 3
5 68 3
24 22 1
22 73 2
79 81 3
53 51 3
95 18 3
77 13 3
89 31 3
64 67 3
20 77 3
77 6 1
1 22 2
52 86 3
14 11 1
96 36 2
4 42 3
26 30 1
31 9 2
1 52 3
87 60 3
4 31 3
45 40 3
83 64 2
88 91 2
68 63 3
38 9 3
55 87 2
59 56 3
80 19 1
64 83 2
25 35 3
99 53 2
69 21 2
89 93 3
60 80 3
85 16 3
58 41 3
7 82 2
92 98 2
72 12 3
18 44 3
81 100 2
61 32 3
95 30 1
83 51 2
71 48 3
69 16 1
47 87 3
56 90 3
61 67 3
78 82 2
29 76 3
56 75 1
76 36 3
96 51 3
70 33 3
72 71 2
92 10 3
21 100 1
33 92 3
64 68 3
67 38 2
1 47 2
65 99 3
71 76 1
16 4 2
53 65 3
84 44 1
74 51 2
40 85 3
83 9 2
70 54 2
60 96 3
52 90 1
79 52 3
42 16 3
11 18 1
72 69 2
27 25 3
43 66 2
2 98 2
1 32 3
76 98 2
59 28 3
98 73 3
27 3 1
18 92 2
79 59 3
47 85 2
7 92 2
55 47 3
72 10 1
5 44 2
28 16 3
33 97 3
60 78 3
80 25 3
2 52 1
64 11 2
10 38 3
63 64 1
64 16 3
80 24 3
34 82 1
98 77 2
9 84 3
54 42 2
72 78 2
66 38 3
45 60 1
26 39 2
44 73 3
16 18 3
2 16 3
90 95 3
70 57 3
76 6 2
44 27 3
88 32 2
63 28 2
91 43 3
78 20 3
12 94 3
64 57 3
75 65 1
18 22 2
96 39 3
97 54 3
32 18 2
3 5 3
96 24 2
50 86 2
89 23 3
4 74 3
27 55 2
19 71 3
70 14 1
31 64 3
52 82 3
34 35 1
55 10 2
18 86 3
98 59 1
63 10 3
51 77 3
48 33 1
32 73 2
18 37 3
92 84 3
24 57 2
7 40 3
49 76 2
37 46 2
26 51 3
31 5 3
69 54 3
89 10 3
17 40 3
81 58 3
37 41 3
65 92 3
3 76 3
84 56 3
17 76 2
55 37 2
30 62 3
64 77 3
16 53 2
16 65 3
48 96 1
23 61 2
92 13 3
56 77 3
73 83 3
44 6 3
9 44 2
24 43 3
56 55 3
23 77 1
83 39 3
63 53 3
4 69 2
3 19 2
77 30 3
91 46 2
80 16 3
25 11 3
68 88 2
9 71 2
5 87 3
66 51 3
90 87 3
62 64 3
61 41 3
28 46 3
5 59 3
40 44 2
77 89 2
5 93 3
53 38 3
14 86 3
74 57 3
35 54 1
22 41 3
1 51 3
63 5 3
25 69 2
64 91 3
29 49 2
45 100 2
99 17 3
6 44 3
98 86 2
53 83 3
51 70 3
55 44 2
45 68 3
74 81 3
42 79 3
2 13 3
59 42 1
15 24 2
79 92 3
6 91 1
3 16 2
44 24 3
13 87 2
82 28 3
57 8 3
33 47 1
47 27 2
51 31 3
16 39 1
46 79 2
83 84 3
34 89 1
80 97 2
41 54 3
97 63 3
34 14 2
7 94 3
23 37 3
34 10 3
98 20 3
13 95 1
57 26 2
12 34 3
98 74 3
12 42 2
17 10 3
4 76 3
66 42 3
38 84 3
83 97 2
46 71 2
75 15 3
70 28 3
90 33 3
16 77 3
82 33 3
8 26 2
42 58 3
70 81 2
30 85 2
35 13 3
46 9 1
6 9 3
12 2 3
46 52 3
9 53 3
13 47 3
86 37 1
81 51 3
83 2 3
16 9 2
23 69 2
46 63 3
78 50 3
60 98 3
67 83 3
90 10 2
1 3 2
13 31 3
76 18 3
79 46 2
67 13 3
19 44 1
89 80 3
97 73 3
53 66 3
39 84 2
51 23 3
88 90 3
22 31 2
20 36 3
16 50 2
43 36 2
53 23 3
43 56 2
49 70 2
87 69 3
20 43 1
47 55 3
91 72 3
44 94 3
87 45 3
98 72 3
11 16 2
54 11 3
64 31 3
72 62 2
75 28 2
18 95 3
97 47 1
74 73 2
7 75 3
65 32 2
37 51 3
73 72 3
17 8 3
67 71 2
60 19 3
95 97 1
87 37 2
44 31 3
43 3 2
12 57 2
8 46 3
68 30 3
64 69 2
25 33 3
46 94 3
68 52 2
62 3 3
11 95 1
11 68 2
87 57 3
96 17 3
99 39 3
40 62 3
48 55 3
19 16 2
85 92 3
36 20 3
91 60 2
66 9 3
4 2 3
71 65 3
46 38 3
52 25 2
76 35 2
84 25 3
13 76 1
27 26 2
61 48 3
86 83 2
6 71 2
44 21 3
58 18 2
90 59 2
38 74 3
78 88 2
12 40 2
72 15 3
83 76 1
90 39 2
7 12 3
58 6 2
38 21 3
36 69 3
49 69 3
38 73 3
92 20 3
48 21 3
97 70 3
60 77 3
43 32 1
37 30 2
90 46 3
96 87 1
10 84 3
52 20 3
51 64 3
92 36 3
81 24 3
42 44 2
28 63 2
60 6 3
99 54 3
41 71 2
32 81 3
11 71 3
86 2 2
90 83 3
27 17 3
4 54 3
28 48 3
67 5 2
34 57 2
36 27 3
21 12 1
81 39 2
87 18 3
64 24 2
78 53 2
77 9 3
1 71 1
59 55 3
83 87 3
69 76 2
32 74 3
91 97 3
15 88 2
17 16 3
87 2 3
52 19 3
32 78 2
65 20 3
33 74 2
14 24 3
12 10 3
76 56 3
35 44 2
77 15 3
61 33 3
35 74 2
2 68 3
62 57 3
58 39 2
11 67 3
29 21 3
96 71 3
43 73 3
37 33 3
89 37 2
8 99 3
45 74 3
1 63 2
39 63 3
56 96 1
42 17 2
36 7 3
41 77 1
32 5 2
50 45 3
72 17 1
23 41 3
40 81 3
44 3 2
51 56 3
39 21 3
3 64 1
40 54 2
75 32 3
24 74 3
22 16 3
66 50 3
90 53 1
49 57 2
90 88 3
34 32 2
98 8 2
81 75 3
91 52 2
29 45 2
2 4 3
23 59 3
38 2 3
77 56 3
71 15 2
19 67 3
89 92 3
46 25 2
99 90 2
57 90 3
51 4 1
97 2 2
82 80 3
84 14 3
36 21 2
16 76 3
23 72 2
38 34 2
53 62 3
73 23 3
75 2 2
81 4 3
79 16 1
53 36 2
22 42 3
18 53 1
66 49 3
90 24 3
43 99 3
19 31 2
81 44 3
82 62 1
75 43 3
24 25 3
26 71 2
57 14 3
66 84 3
66 97 3
50 31 2
59 21 3
24 79 3
55 21 2
39 32 3
41 20 2
45 51 2
92 9 3
17 15 2
53 41 2
76 75 3
24 82 3
85 12 2
19 98 3
86 24 3
48 98 2
52 10 3
35 9 2
50 51 2
81 40 3
52 83 3
67 84 3
67 61 3
71 98 3
34 33 2
31 74 3
44 59 2
36 4 2
52 43 3
69 68 1
49 89 2
5 64 3
37 96 1
27 94 2
74 95 3
63 25 3
34 79 3
8 67 3
37 63 1
49 16 2
44 68 3
67 3 2
26 95 2
42 36 3
54 35 1
1 38 2
16 36 3
24 17 2
25 46 2
73 11 3
86 81 3
40 27 2
82 73 3
70 99 2
85 87 2
92 58 3
79 83 1
98 76 2
69 20 3
69 11 2
46 68 2
22 99 3
15 76 1
22 93 2
41 97 3
4 50 2
68 83 2
34 47 3
60 38 2
39 36 2
68 23 3
96 48 1
88 97 2
94 86 3
97 58 1
66 89 3
66 63 3
94 93 3
91 63 3
3 80 3
26 6 1
72 37 3
68 59 3
92 87 1
42 95 2
95 15 3
78 39 3
3 56 3
44 30 3
58 99 1
89 73 2
92 49 3
73 80 2
32 91 2
30 15 3
43 7 3
28 73 2
79 41 3
94 43 3
18 90 2
13 79 3
53 2 2
51 18 2
68 86 3
64 66 1
9 22 2
9 69 3
69 15 2
92 67 2
25 42 3
65 45 1
77 48 2
56 93 3
68 50 3
21 27 2
40 36 3
9 20 2
73 27 3
83 63 3
86 48 2
64 42 3
89 66 3
6 98 1
84 71 3
75 96 3
17 74 1
84 5 3
17 88 3
50 26 1
99 30 3
32 94 3
44 76 3
33 14 2
17 21 3
19 80 1
42 7 2
17 96 3
65 80 1
96 40 2
29 25 3
89 5 1
40 11 2
33 3 3
96 44 3
40 15 2
18 27 3
76 80 1
33 50 2
63 12 3
38 26 3
83 90 3
81 55 3
77 23 1
83 59 2
22 10 3
79 21 1
64 74 2
62 42 3
40 39 3
72 22 2
59 82 3
26 45 3
88 14 2
76 28 3
17 52 1
26 69 3
53 48 3
15 62 1
85 11 2
25 26 3
16 28 3
7 4 3
85 41 3
45 66 3
7 35 2
66 65 3
83 29 2
68 44 3
28 11 3
50 56 2
31 87 2
80 51 3
21 76 3
90 31 2
21 92 3
61 51 2
71 38 3
50 83 3
50 17 3
21 58 2
37 8 3
41 86 3
12 74 2
83 46 3
51 46 3
22 97 2
37 17 3
64 20 2
18 80 2
90 35 3
69 80 2
59 31 3
13 98 3
72 27 1
9 59 2
48 41 3
63 51 2
10 74 2
4 53 3
2 78 2
42 82 3
52 9 3
25 90 3
72 23 2
63 38 3
74 63 2
81 21 2
15 53 3
16 60 1
51 68 3
18 76 3
68 91 3
47 98 2
6 80 3
37 77 1
91 9 3
79 99 3
42 45 2
55 23 2
17 34 3
44 48 1
84 68 2
16 67 3
31 36 3
87 44 3
70 35 3
78 31 3
35 89 2
35 93 3
82 47 2
17 64 2
9 100 3
64 36 3
3 49 3
55 54 3
46 13 2
98 41 2
7 37 3
33 56 2
1 89 2
71 93 3
70 63 3
16 66 2
77 69 3
50 90 3
42 4 3
64 97 3
98 61 1
51 8 2
20 70 3
64 76 2
37 11 2
22 55 3
72 47 3
78 95 2
20 50 3
65 37 2
43 47 2
98 80 3
53 42 3
25 100 2
42 51 3
80 6 3
61 83 2
30 80 3
77 85 2
48 45 2
15 3 3
39 90 2
4 68 3
56 36 3
19 82 2
85 47 2
91 12 3
33 17 3
10 78 2
23 24 3
46 42 2
17 87 2
48 99 3
42 29 2
23 74 3
52 18 3
15 81 2
18 96 2
2 3 3
80 34 3
51 47 2
84 24 3
61 49 1
72 19 2
82 17 3
27 21 2
63 19 3
70 41 3
98 6 1
4 64 3
69 47 3
27 78 1
65 87 3
17 78 3
36 38 3
75 44 2
1 59 3
71 50 1
40 19 2
27 59 3
61 37 2
18 42 2
16 13 3
21 32 3
52 38 3
45 21 3
63 85 1
36 26 2
80 67 3
85 4 1
66 80 3
90 80 3
58 46 3
63 43 2
19 29 3
2 61 3
19 7 2
18 98 3
3 27 1
39 11 3
90 50 3
78 97 1
4 6 2
32 17 3
18 64 1
74 20 2
80 48 3
1 60 1
74 60 3
30 69 3
22 74 3
15 2 2
79 36 3
68 60 2
58 16 2
32 41 3
53 26 2
2 97 2
70 15 3
43 71 2
37 75 2
13 16 3
71 72 2
31 8 3
25 59 3
39 16 1
38 23 2
71 49 3
34 3 2
89 69 2
79 80 3
97 95 1
82 68 3
59 2 3
39 45 2
60 29 2
79 97 3
40 23 2
21 52 2
13 90 3
22 24 1
63 82 2
8 77 3
48 10 1
65 79 3
84 91 3
13 26 2
65 70 3
28 82 3
44 56 3
98 12 3
31 48 3
22 25 3
89 8 3
25 53 3
81 78 1
95 65 2
49 65 3
21 81 2
7 19 2
28 89 3
38 47 1
19 22 3
36 93 3
48 95 3
88 84 3
80 56 3
96 5 3
58 50 2
55 70 3
12 80 1
53 70 2
32 82 3
41 68 2
9 56 2
9 93 3
84 69 3
25 40 2
80 57 3
46 7 3
38 97 2
36 92 3
93 15 2
10 52 3
42 66 3
54 59 2
61 15 2
30 79 3
9 95 1
84 96 2
85 38 3
96 86 1
39 68 2
68 16 3
63 48 1
64 27 3
95 39 3
52 29 1
35 87 3
52 74 3
38 92 2
26 84 2
21 98 3
81 31 1
80 63 2
32 89 3
69 63 3
84 32 2
99 7 3
92 21 3
6 35 3
52 7 3
54 33 1
41 81 2
14 22 3
81 53 2
27 31 2
13 42 3
18 72 3
48 83 2
56 38 3
86 72 1
55 97 2
99 15 3
30 87 2
90 3 2
92 76 3
46 77 2
30 75 2
33 84 3
3 62 3
3 70 2
63 16 3
70 39 3
38 60 2
78 91 3
56 9 2
8 68 3
88 95 3
90 22 3
67 21 2
71 59 3
86 43 2
37 61 2
59 23 3
80 7 2
32 26 3
2 85 3
86 56 2
49 91 3
42 77 3
2 88 3
89 76 3
96 63 3
32 23 3
52 3 2
7 63 3
58 100 1
82 87 3
16 2 3
81 30 3
4 55 2
36 64 3
24 72 3
75 63 2
99 8 3
10 17 3
38 57 3
78 17 3
72 8 3
58 74 2
22 79 3
1 64 1
38 24 2
93 82 3
65 95 2
69 90 2
54 48 3
18 25 2
84 90 2
79 47 3
8 28 3
91 92 2
48 16 3
27 24 1
10 68 3
24 99 3
78 81 1
64 71 2
53 76 3
23 78 1
29 75 3
18 70 3
62 50 3
76 72 2
19 60 3
24 56 1
53 25 3
36 12 3
84 19 3
85 91 3
53 7 3
58 57 3
51 80 3
46 84 3
88 21 3
58 92 3
35 51 3
71 55 3
64 82 2
82 46 3
80 31 2
12 7 3
35 50 3
7 15 2
4 39 2
95 41 3
33 25 3
6 86 2
44 18 3
21 19 3
10 13 3
54 69 3
28 4 1
45 39 2
58 88 3
95 46 3
20 71 2
91 20 3
80 9 1
88 51 3
41 12 3
90 51 1
51 27 2
97 8 3
16 88 1
61 34 2
57 33 3
69 13 1
91 93 3
80 75 3
55 14 3
62 31 2
72 87 3
56 60 3
62 33 2
1 80 3
61 90 2
13 70 2
20 47 3
42 31 2
50 21 3
97 69 3
83 79 1
20 52 3
23 2 3
93 47 1
33 71 2
41 2 3
72 61 3
95 22 3
75 29 3
33 91 3
13 93 2
49 9 3
19 10 2
97 43 3
35 19 3
49 6 2
19 33 2
63 69 3
16 69 1
10 96 2
35 61 3
77 28 2
92 78 2
25 39 3
70 11 2
20 32 3
75 26 3
41 53 2
58 71 3
69 73 3
85 15 1
47 88 2
97 24 3
68 54 3
25 93 2
85 22 3
31 55 1
94 10 3
57 20 3
45 97 2
48 38 3
37 100 3
27 43 3
84 15 2
93 48 3
14 76 2
36 35 3
11 42 3
21 36 2
9 24 3
81 76 3
96 10 2
26 12 2
43 52 3
20 83 1
40 48 2
38 89 3
9 87 2
53 59 3
60 86 3
31 88 3
89 65 2
86 82 3
57 24 2
67 54 2
74 3 3
17 63 3
9 79 2
3 32 3
58 19 2
27 80 2
91 35 3
73 61 3
39 47 2
95 12 3
54 51 2
83 21 3
73 88 3
37 58 1
23 76 2
86 35 3
35 79 3
22 98 3
46 82 3
22 18 2
81 15 2
3 88 3
54 49 1
97 40 3
49 40 3
89 34 1
55 9 3
43 17 3
40 100 1
55 35 2
5 34 3
77 32 2
95 6 2
89 79 3
84 62 1
21 78 2
36 84 3
40 70 1
40 74 2
97 60 3
88 82 2
92 30 3
41 66 3
99 58 1
15 80 2
6 28 3
66 54 1
5 27 2
68 55 3
4 9 2
6 2 3
38 66 3
75 57 2
89 40 3
32 48 3
87 31 2
99 70 2
44 13 3
93 2 2
43 63 2
98 28 3
87 78 2
42 75 3
81 27 3
20 3 3
38 70 2
21 83 3
73 28 2
38 22 2
57 4 3
43 21 1
15 50 2
82 59 3
19 86 2
59 10 2
80 50 3
74 41 3
3 4 2
59 94 3
74 2 3
22 4 2
30 47 3
38 65 2
78 72 2
36 61 3
12 21 1
35 81 3
60 88 3
98 82 2
68 80 3
74 21 3
54 21 2
65 36 2
55 59 3
98 19 3
42 54 2
33 81 3
28 93 1
85 24 2
13 84 3
9 5 1
40 55 2
69 84 3
48 59 3
38 13 2
16 91 3
27 46 1
45 63 3
46 86 3
35 29 2
74 49 2
78 71 3
66 100 1
40 90 2
74 45 3
73 54 2
40 46 2
55 51 3
59 65 2
47 75 2
21 91 3
87 59 3
16 46 2
27 76 3
87 34 2
64 86 3
1 43 3
21 42 1
14 89 2
99 34 3
56 84 3
69 48 2
9 2 3
34 45 3
83 10 2
35 32 3
16 24 3
77 12 3
51 53 3
75 52 3
89 83 2
36 91 3
94 85 1
58 73 2
19 57 3
3 11 3
76 82 3
1 78 3
80 91 1
94 27 2
72 68 3
99 9 1
21 14 3
20 26 3
89 87 1
91 8 2
16 17 3
33 57 3
48 26 2
37 70 3
54 26 1
46 78 3
55 91 3
92 55 1
92 39 3
35 88 3
31 24 1
53 35 2
15 21 3
89 12 1
3 99 2
82 26 3
10 37 1
48 23 3
37 16 3
98 17 3
57 18 2
50 65 3
7 76 2
47 6 2
60 73 3
74 79 1
80 18 2
64 43 3
39 72 2
60 40 3
92 33 3
39 37 2
56 86 2
55 85 3
96 19 2
31 69 2
47 14 3
99 25 2
87 29 2
61 45 3
8 91 2
22 100 2
19 55 3
22 34 1
49 29 2
71 86 3
53 43 3
63 59 2
64 2 3
13 14 3
43 22 2
94 16 3
87 64 3
37 81 2
45 95 3
54 78 2
66 58 2
64 40 3
96 78 3
97 83 2
84 43 3
20 46 3
24 64 2
13 8 3
13 69 1
23 86 3
17 50 3
91 31 2
83 66 2
52 59 3
77 25 1
61 59 3
48 75 3
54 87 1
1 79 2
8 17 3
63 57 1
54 91 2
8 45 3
34 37 1
93 89 3
28 51 3
23 98 2
14 75 3
45 41 3
15 38 1
74 90 2
39 9 3
79 50 2
7 77 2
31 63 3
47 97 1
32 58 3
47 40 3
77 92 3
52 37 2
97 87 3
82 44 1
67 97 2
90 76 3
85 64 2
60 93 3
93 39 3
26 83 2
38 50 2
88 64 3
36 46 3
2 54 2
32 4 3
52 53 2
25 79 3
37 48 3
45 14 3
96 54 2
84 11 3
63 49 3
40 68 2
43 35 3
74 18 2
35 92 3
56 71 3
98 45 3
57 99 3
16 80 3
54 63 3
90 42 2
16 64 3
5 18 3
71 61 2
61 96 3
94 71 3
58 9 3
39 78 3
63 100 1
63 86 2
86 53 3
77 4 2
60 18 2
35 26 3
79 98 3
74 84 2
77 52 3
38 8 1
84 79 2
59 61 3
82 71 1
44 100 2
81 35 3
41 30 2
75 6 2
57 76 3
32 80 3
5 94 2
36 67 3
56 94 3
42 19 2
78 36 3
47 23 3
97 64 3
2 26 3
54 70 2
68 81 2
84 100 3
28 71 3
32 7 2
23 73 3
55 6 2
11 10 2
13 40 3
92 73 1
91 21 3
28 59 3
95 25 1
61 75 3
67 94 3
85 82 2
51 74 2
96 68 3
54 52 2
75 81 3
61 10 3
87 62 3
68 36 2
14 17 3
20 24 2
23 55 2
6 93 3
17 61 1
71 31 3
51 72 3
54 58 1
30 32 3
60 50 3
37 67 2
58 34 2
62 34 3
32 33 3
69 2 2
51 44 3
84 94 1
45 18 2
43 42 3
33 54 1
89 56 2
29 90 3
86 39 1
73 25 2
32 21 3
45 11 3
23 53 3
15 51 3
67 58 1
18 26 2
57 78 3
53 57 1
84 47 2
79 35 3
58 38 2
67 81 2
54 65 3
21 79 1
23 35 2
59 5 3
20 30 1
16 41 3
74 70 3
78 74 3
46 85 3
62 87 3
92 23 2
45 46 2
1 16 3
28 43 1
51 69 2
4 83 3
64 94 2
47 9 3
57 69 3
57 15 1
42 34 3
51 52 3
71 69 2
39 62 2
5 65 3
2 37 1
20 85 2
43 53 3
71 22 2
47 39 2
44 10 3
47 19 2
56 6 2
75 48 3
78 23 1
35 17 2
26 67 3
21 89 2
32 85 2
58 75 3
86 45 1
83 86 2
67 77 3
63 72 3
74 19 2
95 38 3
55 31 1
63 67 2
48 94 3
79 63 3
92 47 3
84 31 3
54 47 1
41 98 2
86 27 3
11 91 3
72 54 2
25 98 3
73 65 2
16 86 3
35 100 3
37 97 1
74 28 2
35 68 3
69 50 2
22 26 3
78 79 3
55 30 3
79 76 2
27 45 3
47 4 3
74 40 2
97 94 3
26 72 3
44 53 3
17 48 3
1 70 1
88 26 2
95 34 3
98 43 2
73 42 2
88 86 3
13 68 1
61 38 2
95 83 3
41 82 1
11 22 2
21 50 3
92 72 3
74 82 2
99 60 3
90 89 1
55 98 2
71 10 3
64 13 1
7 27 2
79 24 3
75 82 2
9 41 3
72 58 3
38 94 2
17 49 3
78 6 3
16 40 1
26 18 2
45 98 3
31 20 2
66 56 2
23 29 3
54 92 1
5 66 3
1 11 3
35 91 3
92 97 2
85 36 3
15 89 1
52 73 2
6 51 3
13 49 3
88 35 3
22 50 3
58 21 2
2 30 3
73 13 3
33 49 3
79 54 3
41 62 3
28 31 3
93 33 2
43 18 3
26 10 2
42 94 2
21 24 3
75 56 1
25 3 2
68 92 3
60 34 1
35 70 3
18 13 3
11 27 2
19 92 3
99 45 3
55 40 2
43 5 2
54 74 3
3 86 3
81 65 2
52 30 3
70 75 3
95 79 3
19 20 3
40 16 1
1 92 2
15 31 3
4 28 1
85 17 3
14 57 3
16 72 3
3 90 2
16 63 3
52 98 2
38 37 3
57 79 3
16 12 3
28 91 3
32 14 3
31 75 2
94 45 3
54 57 3
90 14 2
32 24 2
26 77 3
91 79 3
37 43 2
98 69 3
27 68 1
48 46 3
40 26 3
45 50 3
90 64 3
42 56 3
52 40 1
17 62 3
21 41 3
63 52 1
44 43 2
92 22 3
59 88 3
48 19 3
83 8 3
12 70 2
62 46 2
34 72 3
9 23 1
49 96 2
22 61 3
98 5 2
77 82 2
4 95 3
8 40 3
35 28 2
44 28 3
24 31 1
39 35 2
66 26 3
71 47 2
62 90 3
85 40 3
2 23 3
25 52 2
24 14 3
96 22 3
34 59 2
79 49 3
69 41 2
45 4 2
35 41 3
7 97 3
44 42 2
43 11 3
42 69 1
18 57 2
44 8 3
97 49 1
19 9 2
10 89 3
46 62 2
82 84 3
94 26 3
17 72 1
85 28 2
82 10 3
44 99 1
80 88 2
42 25 3
99 41 1
88 72 2
39 64 3
72 51 3
61 85 3
4 89 3
13 5 1
99 11 2
56 69 3
40 56 3
47 5 2
96 80 3
54 25 3
73 71 2
26 16 3
1 4 1
4 16 2
94 19 3
82 89 1
33 98 3
46 5 3
18 8 2
99 79 3
67 14 3
1 57 1
74 77 2
24 92 3
81 47 2
78 83 2
74 69 3
85 79 3
59 43 3
72 100 3
19 12 3
71 43 2
31 77 3
87 16 3
52 14 3
70 52 3
7 65 2
57 39 2
11 2 3
61 70 1
81 49 2
4 86 3
20 53 3
95 50 3
64 46 3
85 55 3
43 23 2
5 54 3
47 37 3
91 88 2
87 15 3
5 89 1
92 40 2
67 62 3
65 72 3
28 81 2
90 47 3
45 15 2
8 78 2
7 49 3
40 52 1
28 27 2
84 80 3
70 6 2
31 42 2
84 89 3
37 42 2
45 62 3
59 67 3
99 37 1
6 84 3
71 54 3
37 55 2
15 65 2
53 88 3
27 51 2
65 69 2
89 50 3
83 53 3
62 96 3
30 29 3
46 16 2
33 72 3
3 74 3
48 88 3
20 64 2
71 5 3
87 99 2
28 83 2
95 96 3
89 22 2
19 46 2
90 57 3
31 97 3
27 11 2
88 93 3
35 52 2
92 93 2
18 16 3
26 50 1
65 38 2
25 6 3
60 7 1
87 74 2
32 52 3
10 35 2
43 100 2
80 89 3
76 58 1
54 38 3
27 54 3
63 47 1
15 23 3
60 87 3
20 4 1
3 40 2
77 91 3
63 83 3
2 93 2
92 44 3
70 69 3
72 7 2
44 87 3
51 97 3
3 60 2
65 17 3
34 13 2
25 62 3
65 6 3
68 13 1
93 97 2
99 51 3
12 4 1
69 62 3
67 12 3
70 60 3
52 50 3
52 31 3
48 2 2
20 82 2
40 87 3
24 27 1
85 70 2
88 12 3
86 97 3
54 84 2
38 52 3
22 56 2
85 75 3
96 4 3
19 11 1
61 23 2
39 31 3
9 43 2
54 94 2
7 58 3
52 34 1
99 80 3
5 30 3
3 41 2
67 9 3
27 65 3
32 57 2
67 34 3
40 5 3
97 12 2
59 20 3
75 19 3
10 42 2
29 31 2
22 5 3
69 34 1
61 92 2
11 29 3
